year,month,day,consumption
2019,5,4,-1.4113423333333381
2019,5,5,-1.6281058333333327
2019,5,6,-1.3957381666666644
2019,5,7,-1.337661791666665
2019,5,8,-1.326169708333334
2019,5,9,-1.3152243333333369
2019,5,10,-1.3351356249999968
2019,5,11,-1.3604810833333343
2019,5,12,-1.586730333333331
2019,5,13,-1.4079299166666626
2019,5,14,-1.3620777083333377
2019,5,15,-1.356093083333333
2019,5,16,-1.3757205416666647
2019,5,17,-1.5061712916666723
2019,5,18,-1.3910541666666687
2019,5,19,-1.6520877916666679
2019,5,20,-1.3648324166666648
2019,5,21,-1.6061192500000028
2019,5,22,-1.348151083333333
2019,5,23,-1.333758750000003
2019,5,24,-1.3463010416666645
2019,5,25,-1.4163039166666673
2019,5,26,-1.4554138333333337
2019,5,27,-1.334301041666664
2019,5,28,-1.288171333333332
2019,5,29,-1.2950815000000009
2019,5,30,-1.292459750000002
2019,5,31,-1.273474375000003
2019,6,1,-1.3165280000000037
2019,6,2,-1.2347392916666675
2019,6,3,-1.3320743333333351
2019,6,4,-1.2680392083333358
2019,6,5,-1.2777582500000018
2019,6,6,-1.2421243333333336
2019,6,7,-1.274166541666668
2019,6,8,-1.5246542083333343
2019,6,9,-1.3529613333333297
2019,6,10,-1.3335434166666662
2019,6,11,-1.3494485000000032
2019,6,12,-1.3209906250000034
2019,6,13,-1.328553625
2019,6,14,-1.3138923333333365
2019,6,15,-1.3790641250000004
2019,6,16,-1.6061635416666629
2019,6,17,-1.3848377916666672
2019,6,18,-1.3007309166666639
2019,6,19,-1.2184056666666638
2019,6,20,-1.2208925833333308
2019,6,21,-1.218233999999997
2019,6,22,-1.450229333333332
2019,6,23,-1.4355730833333276
2019,6,24,-1.2829157083333327
2019,6,25,-1.2669457083333333
2019,6,26,-1.2608983333333335
2019,6,27,-1.264900791666664
2019,6,28,-1.2810414999999942
2019,6,29,-1.4058025416666649
2019,6,30,-1.4730095000000023
2019,7,1,-1.245420625000001
2019,7,2,-1.264795583333336
2019,7,3,-1.306563291666665
2019,7,4,-1.2244241249999972
2019,7,5,-1.283830624999997
2019,7,6,-1.440163874999996
2019,7,7,-1.5073253750000009
2019,7,8,-1.2380523750000012
2019,7,9,-1.2273543750000016
2019,7,10,-1.2294935833333334
2019,7,11,-1.2336552916666697
2019,7,12,-1.227506708333333
2019,7,13,-1.395203333333332
2019,7,14,-1.471427041666667
2019,7,15,-1.5226260416666664
2019,7,16,-1.3919448333333333
2019,7,17,-1.2214702500000014
2019,7,18,-1.2121228333333323
2019,7,19,-1.2401515833333345
2019,7,20,-1.4550747083333346
2019,7,21,-1.4377353750000035
2019,7,22,-1.2561558333333358
2019,7,23,-1.1878932916666702
2019,7,24,-1.1980275833333318
2019,7,25,-1.1766858750000007
2019,7,26,-1.1806844583333336
2019,7,27,-1.2943540416666677
2019,7,28,-1.3157721250000016
2019,7,29,-1.2348926666666662
2019,7,30,-1.2748710000000019
2019,7,31,-1.2499043333333335
2019,8,1,-1.1955668750000015
2019,8,2,-1.1895741250000031
2019,8,3,-1.5887413750000043
2019,8,4,-1.4276939166666722
2019,8,5,-1.3298155416666684
2019,8,6,-1.2032647500000002
2019,8,7,-1.1888427083333333
2019,8,8,-1.1854734166666652
2019,8,9,-1.205340291666664
2019,8,10,-1.3708247500000013
2019,8,11,-1.3202636666666663
2019,8,12,-1.2582630416666647
2019,8,13,-1.251793999999998
2019,8,14,-1.247640375000001
2019,8,15,-1.4335609999999999
2019,8,16,-1.2344294583333297
2019,8,17,-1.2336661666666702
2019,8,18,-1.4396553333333346
2019,8,19,-1.2597440833333335
2019,8,20,-1.2486445833333384
2019,8,21,-1.2723692083333336
2019,8,22,-1.3804086250000014
2019,8,23,-1.3129403333333343
2019,8,24,-1.3260281249999994
2019,8,25,-1.5159691666666684
2019,8,26,-1.2706273333333338
2019,8,27,-1.239292583333332
2019,8,28,-1.2583617083333336
2019,8,29,-1.331322874999998
2019,8,30,-1.3189543749999981
2019,8,31,-1.3652578333333327
2019,9,1,-1.4628824583333315
2019,9,2,-1.2449147916666654
2019,9,3,-1.2805888750000027
2019,9,4,-1.256266666666669
2019,9,5,-1.2261682916666687
2019,9,6,-1.2295625416666658
2019,9,7,-1.2940805833333322
2019,9,8,-1.5062663043478282
2019,9,9,-1.287280416666668
2019,9,10,-1.2709301250000042
2019,9,11,-1.1968720416666698
2019,9,12,-1.2818311666666669
2019,9,13,-1.3057051666666688
2019,9,14,-1.4558923333333353
2019,9,15,-1.4179819583333302
2019,9,16,-1.3353661666666656
2019,9,17,-1.456361833333336
2019,9,18,-1.583786041666668
2019,9,19,-1.6160746250000007
2019,9,20,-1.5998292916666659
2019,9,21,-1.6104109166666642
2019,9,22,-1.606917583333333
2019,9,23,-1.4181058750000002
2019,9,24,-1.340529000000001
2019,9,25,-1.2643472083333331
2019,9,26,-1.2995753333333344
2019,9,27,-1.250158791666672
2019,9,28,-1.4944769166666714
2019,9,29,-1.5361419583333351
2019,9,30,-1.4293106250000012
2019,10,1,-1.3430355833333347
2019,10,2,-1.303493541666665
2019,10,3,-1.2907025833333305
2019,10,4,-1.317538041666665
2019,10,5,-1.4018162083333339
2019,10,6,-1.6278431666666682
2019,10,7,-1.477299875000002
2019,10,8,-1.3970869166666677
2019,10,9,-1.399351624999996
2019,10,10,-1.3238049583333273
2019,10,11,-1.2872995833333334
2019,10,12,-1.5750362916666705
2019,10,13,-1.581140833333336
2019,10,14,-1.329926999999999
2019,10,15,-1.2632350833333341
2019,10,16,-1.3262960416666678
2019,10,17,-1.296501499999999
2019,10,18,-1.3067550416666671
2019,10,19,-1.5334614583333328
2019,10,20,-1.616624208333335
2019,10,21,-1.5091045833333292
2019,10,22,-1.521961458333333
2019,10,23,-1.4353878750000015
2019,10,24,-1.4147183749999985
2019,10,25,-1.5184924583333321
2019,10,26,-1.3326262083333325
2019,10,27,-1.5707925000000003
2019,10,28,-1.3621569583333304
2019,10,29,-1.2873683333333368
2019,10,30,-1.366175291666664
2019,10,31,-1.5632821249999986
2019,11,1,-1.6058983333333339
2019,11,2,-1.475716416666667
2019,11,3,-1.3504271666666672
2019,11,4,-1.3591960416666662
2019,11,5,-1.335550500000002
2019,11,6,-1.291133208333328
2019,11,7,-1.350780333333337
2019,11,8,-1.3610508750000034
2019,11,9,-1.5069162083333334
2019,11,10,-1.4467759583333317
2019,11,11,-1.3454106666666668
2019,11,12,-1.3505382916666697
2019,11,13,-1.3302933750000046
2019,11,14,-1.273932000000001
2019,11,15,-1.3219980000000002
2019,11,16,-1.3112826666666708
2019,11,17,-1.3879407083333353
2019,11,18,-1.3840186249999988
2019,11,19,-1.3005499583333353
2019,11,20,-1.289357916666664
2019,11,21,-1.2358527499999996
2019,11,22,-1.214779916666669
2019,11,23,-1.3723158749999997
2019,11,24,-1.6002437083333356
2019,11,25,-1.3737377083333329
2019,11,26,-1.3694248333333354
2019,11,27,-1.3802055833333335
2019,11,28,-1.3558135000000024
2019,11,29,-1.3496714166666648
2019,11,30,-1.3707238749999962
2019,12,1,-1.3462574583333389
2019,12,2,-1.3517270416666693
2019,12,3,-1.4093922500000007
2019,12,4,-1.3585036250000033
2019,12,5,-1.3217356250000036
2019,12,6,-1.237360374999999
2019,12,7,-1.4364187083333375
2019,12,8,-1.5750411666666668
2019,12,9,-1.3385853750000027
2019,12,10,-1.3381757500000033
2019,12,11,-1.3645855416666652
2019,12,12,-1.3047841666666655
2019,12,13,-1.298374083333335
2019,12,14,-1.5062807916666678
2019,12,15,-1.536442833333334
2019,12,16,-1.3111719999999984
2019,12,17,-1.2663139999999993
2019,12,18,-1.3119289166666668
2019,12,19,-1.3212278750000017
2019,12,20,-1.2710767083333365
2019,12,21,-1.3092010416666606
2019,12,22,-1.3399339999999962
2019,12,23,-1.3106263333333334
2019,12,24,-1.275882333333335
2019,12,25,-1.4047650833333354
2019,12,26,-1.3368432083333321
2019,12,27,-1.3220774166666658
2019,12,28,-1.3483536666666687
2019,12,29,-1.5412660416666617
2019,12,30,-1.3049825416666687
2019,12,31,-1.2843624583333326
2020,1,1,-1.5859890416666707
2020,1,2,-1.3150703333333367
2020,1,3,-1.2774565000000024
2020,1,4,-1.2753298749999977
2020,1,5,-1.3701407916666701
2020,1,6,-1.3079269166666674
2020,1,7,-1.3434095000000006
2020,1,8,-1.328096208333332
2020,1,9,-1.330768750000003
2020,1,10,-1.3230618749999994
2020,1,11,-1.3512151250000015
2020,1,12,-1.3387306249999973
2020,1,13,-1.2709086250000043
2020,1,14,-1.3316287500000024
2020,1,15,-1.3044137916666665
2020,1,16,-1.3072215416666657
2020,1,17,-1.2853385833333342
2020,1,18,-1.2997929583333327
2020,1,19,-1.8989641666666648
2020,1,20,-1.264872666666666
2020,1,21,-1.2307495416666685
2020,1,22,-1.25632891666667
2020,1,23,-1.2724343333333314
2020,1,24,-1.2596100000000054
2020,1,25,-1.3010706666666683
2020,1,26,-1.384932958333331
2020,1,27,-1.3010029583333367
2020,1,28,-1.2634633333333334
2020,1,29,-1.260036916666668
2020,1,30,-1.248864458333333
2020,1,31,-1.2311665833333332
2020,2,1,-1.247881499999998
2020,2,2,-1.5214225416666691
2020,2,3,-1.3229492916666694
2020,2,4,-1.284377124999997
2020,2,5,-1.2616132083333362
2020,2,6,-1.2853854999999983
2020,2,7,-1.2854964583333348
2020,2,8,-1.288214166666669
2020,2,9,-1.3786326666666675
2020,2,10,-1.302858250000001
2020,2,11,-1.2940048333333303
2020,2,12,-1.3042004166666648
2020,2,13,-1.3005982916666674
2020,2,14,-1.4525004583333352
2020,2,15,-1.367008625000001
2020,2,16,-1.403795500000001
2020,2,17,-1.3174601666666683
2020,2,18,-1.2092153749999996
2020,2,19,-1.2514616666666663
2020,2,20,-1.116249000000001
2020,2,21,-1.4508794583333324
2020,2,22,-1.5773208333333326
2020,2,23,-0.8973029583333307
2020,2,24,-1.2387628333333334
2020,2,25,-1.3187744166666662
2020,2,26,-1.2869490416666716
2020,2,27,-1.2057417083333302
2020,2,28,-1.2672105000000022
2020,2,29,-1.3008560416666624
2020,3,1,-1.6025000416666646
2020,3,2,-1.3117950833333356
2020,3,3,-1.2421652083333343
2020,3,4,-1.270720624999999
2020,3,5,-0.9857779999999999
2020,3,6,-1.249221583333332
2020,3,7,-1.3803910000000028
2020,3,8,-1.6176988333333344
2020,3,9,-1.291976125
2020,3,10,-1.2920475416666617
2020,3,11,-1.295190041666668
2020,3,12,-1.3126145000000002
2020,3,13,-1.304915000000001
2020,3,14,-1.3112566666666619
2020,3,15,-1.4192349999999967
2020,3,16,-1.3737795000000028
2020,3,17,-1.3301387499999977
2020,3,18,-1.3312665833333355
2020,3,19,-1.3599861666666726
2020,3,20,-1.3525007916666671
2020,3,21,-1.7934646249999986
2020,3,22,-1.6141773749999961
2020,3,23,-1.4076222083333363
2020,3,24,-1.3966076250000004
2020,3,25,-1.349128249999998
2020,3,26,-1.3298381666666634
2020,3,27,-1.347723791666666
2020,3,28,-1.4843965416666667
2020,3,29,-1.651158583333335
2020,3,30,-1.3576194583333363
2020,3,31,-1.2816925416666665
2020,4,1,-1.4025938749999998
2020,4,2,-1.413112624999999
2020,4,3,-1.573231208333336
2020,4,4,-1.678685541666668
2020,4,5,-1.7372816666666662
2020,4,6,-1.4164307500000024
2020,4,7,-1.3562837083333334
2020,4,8,-1.5127678333333356
2020,4,9,-1.4022975833333284
2020,4,10,-1.6442107083333355
2020,4,11,-1.629077541666666
2020,4,12,-1.627183458333335
