year,month,day,consumption
2019,5,7,179.09656395833335
2019,5,8,186.153801125
2019,5,9,182.574388125
2019,5,10,180.937029875
2019,5,11,154.51742754166665
2019,5,12,132.50297470833334
2019,5,13,174.88964966666666
2019,5,14,175.9855653333333
2019,5,15,180.082142
2019,5,16,192.69605458333334
2019,5,17,187.52323237500002
2019,5,18,156.26740479166668
2019,5,19,143.73639766666668
2019,5,20,177.27304270833335
2019,5,21,158.61772708333334
2019,5,22,192.84449216666667
2019,5,23,195.22506808333333
2019,5,24,209.2615585
2019,5,25,184.67542054166665
2019,5,26,149.9502354166667
2019,5,27,213.764367125
2019,5,28,222.855654
2019,5,29,221.54697008333335
2019,5,30,222.115446
2019,5,31,231.57264620833334
2019,6,1,215.64026979166667
2019,6,2,158.81588254166667
2019,6,3,227.15278716666668
2019,6,4,226.34441933333335
2019,6,5,216.79969216666666
2019,6,6,215.147399125
2019,6,7,214.08751254166668
2019,6,8,185.83028633333333
2019,6,9,174.66880675000002
2019,6,10,225.11967125
2019,6,11,211.64302183333334
2019,6,12,225.52204600000002
2019,6,13,234.06173945833334
2019,6,14,233.49692816666666
2019,6,15,191.40687308333335
2019,6,16,165.39059949999998
2019,6,17,225.83592979166667
2019,6,18,244.486973
2019,6,19,237.92963225000003
2019,6,20,211.632556375
2019,6,21,215.81902449999998
2019,6,22,183.6061155
2019,6,23,162.467233
2019,6,24,228.50827895833334
2019,6,25,231.05978166666668
2019,6,26,240.58939704166667
2019,6,27,238.104255
2019,6,28,232.35202658333333
2019,6,29,186.79635691666667
2019,6,30,185.63768395833335
2019,7,1,221.45831858333335
2019,7,2,228.69768725000003
2019,7,3,226.21453379166667
2019,7,4,225.71125108333334
2019,7,5,239.01043416666667
2019,7,6,210.16672995833335
2019,7,7,201.7492801666667
2019,7,8,236.2767662916667
2019,7,9,216.5760669166667
2019,7,10,226.88043875000002
2019,7,11,225.49199008333335
2019,7,12,214.293219
2019,7,13,225.91279145833334
2019,7,14,212.88124554166666
2019,7,15,251.243261375
2019,7,16,203.60593458333335
2019,7,17,232.4033945
2019,7,18,231.76634933333332
2019,7,19,225.08245083333335
2019,7,20,200.54693008333334
2019,7,21,200.568705375
2019,7,22,224.80781249999998
2019,7,23,238.54892283333334
2019,7,24,234.69669533333334
2019,7,25,238.9851582916667
2019,7,26,227.170571375
2019,7,27,188.87372125000002
2019,7,28,168.54828679166667
2019,7,29,201.47723266666665
2019,7,30,197.31614012500003
2019,7,31,201.1030315416667
2019,8,1,236.28045045833335
2019,8,2,245.16516691666666
2019,8,3,215.02462858333334
2019,8,4,175.105140375
2019,8,5,219.34166533333334
2019,8,6,240.78547354166668
2019,8,7,241.57344466666666
2019,8,8,247.09986108333337
2019,8,9,247.48494437500003
2019,8,10,237.38013054166666
