year,month,day,consumption
2019,2,21,179.66833120833334
2019,2,22,172.12734045833335
2019,2,23,145.84852924999998
2019,2,24,145.42063020833334
2019,2,25,177.05308941666667
2019,2,26,173.16899641666666
2019,2,27,180.29719445833334
2019,2,28,178.66838925000002
2019,3,1,181.68230791666667
2019,3,2,161.64959370833333
2019,3,3,152.72103675
2019,3,4,172.32256875
2019,3,5,177.54847604166665
2019,3,6,171.798864125
2019,3,7,163.0384155
2019,3,8,168.12614916666666
2019,3,9,161.74253158333332
2019,3,10,138.08021158333335
2019,3,11,180.00616258333332
2019,3,12,163.47872625
2019,3,13,168.12124883333334
2019,3,14,167.22514704166667
2019,3,15,160.02092170833333
2019,3,16,150.93954812500002
2019,3,17,144.688339
2019,3,18,168.65048983333332
2019,3,19,156.50118116666667
2019,3,20,162.89623358333333
2019,3,21,159.01659054166666
2019,3,22,166.43791970833334
2019,3,23,128.50643995833335
2019,3,24,145.54943475000002
2019,3,25,170.53103133333335
2019,3,26,165.14820829166666
2019,3,27,157.44198308333333
2019,3,28,147.67489345833334
2019,3,29,161.855377625
2019,3,30,164.84019833333335
2019,3,31,134.69653620833333
2019,4,1,165.97031116666668
2019,4,2,182.20025308333334
2019,4,3,167.23009095833334
2019,4,4,143.19802504166668
2019,4,5,148.90610675
2019,4,6,134.63803245833333
2019,4,7,146.33417041666667
2019,4,8,164.88392733333333
2019,4,9,149.56475904166666
2019,4,10,149.56482304166667
2019,4,11,155.68795529166667
2019,4,12,147.37362295833333
2019,4,13,161.64108525
2019,4,14,136.85739708333332
2019,4,15,152.598963375
2019,4,16,147.93605033333333
2019,4,17,156.83231504166667
2019,4,18,147.98267933333332
2019,4,19,109.964654125
2019,4,20,119.20469708333333
2019,4,21,118.89103933333332
2019,4,22,143.05053337500001
2019,4,23,148.63042675
2019,4,24,167.46064545833335
2019,4,25,156.66304854166665
2019,4,26,145.485399125
2019,4,27,131.17230729166667
2019,4,28,131.82552233333334
2019,4,29,155.362217625
2019,4,30,161.67710641666667
2019,5,1,121.095132625
2019,5,2,159.530716625
2019,5,3,169.196111875
2019,5,4,159.43518266666666
2019,5,5,133.31820983333333
2019,5,6,175.39435220833334
2019,5,7,160.50689904166666
2019,5,8,166.13686641666666
2019,5,9,165.16550566666666
2019,5,10,158.62616154166668
2019,5,11,136.723041625
2019,5,12,126.27048679166666
2019,5,13,173.53007295833334
2019,5,14,158.10502166666666
2019,5,15,165.11188791666666
2019,5,16,189.51344670833336
2019,5,17,173.3253307916667
2019,5,18,134.183751875
2019,5,19,141.060466625
2019,5,20,175.259287875
2019,5,21,157.68939758333332
2019,5,22,178.76363933333334
2019,5,23,172.57210045833335
2019,5,24,171.04424795833333
2019,5,25,151.23917695833333
2019,5,26,128.49983070833335
2019,5,27,186.20074279166667
2019,5,28,202.14565858333333
2019,5,29,204.27398137499998
2019,5,30,207.293413625
2019,5,31,223.07167166666667
2019,6,1,215.30179183333334
2019,6,2,163.36412979166667
2019,6,3,224.43589108333333
2019,6,4,219.96032083333333
2019,6,5,226.50360137500002
2019,6,6,227.32927337499999
2019,6,7,223.29445416666667
2019,6,8,217.48180429166666
2019,6,9,175.251561
2019,6,10,212.936413375
2019,6,11,204.8050144166667
2019,6,12,231.15723112499998
2019,6,13,238.105354125
2019,6,14,233.23195870833334
2019,6,15,193.31150029166668
2019,6,16,177.52984908333335
2019,6,17,238.68896220833335
2019,6,18,235.205048
2019,6,19,228.34471420833336
2019,6,20,201.92380870833335
2019,6,21,213.08479579166666
2019,6,22,181.22896266666666
2019,6,23,189.965647125
2019,6,24,231.86171341666667
2019,6,25,227.55350870833334
2019,6,26,229.27950195833333
2019,6,27,227.8605770833333
2019,6,28,232.59475208333333
2019,6,29,183.60417966666668
2019,6,30,164.79559175
2019,7,1,221.106118625
2019,7,2,213.4102345
2019,7,3,208.80476762499998
2019,7,4,213.64572404166665
2019,7,5,226.22549716666666
2019,7,6,187.15061641666668
2019,7,7,192.29029849999998
2019,7,8,233.09027812500003
2019,7,9,205.26446866666666
2019,7,10,207.78991558333334
2019,7,11,214.60752512500002
2019,7,12,205.04464604166665
2019,7,13,173.87749570833333
2019,7,14,162.005731375
2019,7,15,186.08343812500001
2019,7,16,165.48813608333333
2019,7,17,207.06150633333334
2019,7,18,209.11438095833333
2019,7,19,208.14706041666668
2019,7,20,188.39366383333333
2019,7,21,211.18198066666665
2019,7,22,229.42350524999998
2019,7,23,242.72641504166666
2019,7,24,250.69173570833334
2019,7,25,247.03236812499998
2019,7,26,236.37741325000002
2019,7,27,200.01133925
2019,7,28,132.18972320833333
2019,7,29,203.173408625
2019,7,30,194.120468
2019,7,31,195.50563629166666
2019,8,1,220.06339875
2019,8,2,238.65790995833333
2019,8,3,201.20395720833335
2019,8,4,172.64689970833334
2019,8,5,212.9395667916667
2019,8,6,227.53193945833334
2019,8,7,221.38967229166667
2019,8,8,190.29469395833334
2019,8,9,243.97120583333333
2019,8,10,210.53253904166664
2019,8,11,189.8811023333333
2019,8,12,235.43856004166665
2019,8,13,226.173291375
2019,8,14,208.73047533333332
2019,8,15,188.35221754166665
2019,8,16,211.66311733333336
2019,8,17,188.437171625
2019,8,18,181.3951615
2019,8,19,224.38250770833335
2019,8,20,191.39386654166665
2019,8,21,189.22000425
2019,8,22,200.00170212499998
2019,8,23,176.54606608333333
2019,8,24,163.41671449999998
2019,8,25,153.975677125
2019,8,26,182.46404445833332
2019,8,27,186.36559983333333
2019,8,28,215.602265625
2019,8,29,204.28830887499998
2019,8,30,203.62637108333334
2019,8,31,185.1430742916667
2019,9,1,183.66858354166666
2019,9,2,202.72692420833334
2019,9,3,205.89039741666667
2019,9,4,198.34127816666668
2019,9,5,220.29281849999998
2019,9,6,222.16455666666664
2019,9,7,175.1867049583333
2019,9,8,142.73286291304348
2019,9,9,210.78631370833332
2019,9,10,223.76449691666667
2019,9,11,206.65679162499998
2019,9,12,205.65434195833333
2019,9,13,209.68231566666668
2019,9,14,194.96124579166667
2019,9,15,176.78418724999997
2019,9,16,212.50545479166666
2019,9,17,208.255034375
2019,9,18,152.76616679166668
2019,9,19,144.8947535416667
2019,9,20,146.84179270833332
2019,9,21,154.31486408333333
2019,9,22,158.57210675
2019,9,23,193.78518466666665
2019,9,24,195.71900179166667
2019,9,25,206.72925575
2019,9,26,195.92023495833334
2019,9,27,201.4762647916667
2019,9,28,162.65548333333334
2019,9,29,154.18447195833332
2019,9,30,187.03996725000002
2019,10,1,201.8824385833333
2019,10,2,188.631998875
2019,10,3,196.56006175000002
2019,10,4,198.04187129166667
2019,10,5,159.636453875
2019,10,6,152.52541904166665
2019,10,7,177.87169204166665
2019,10,8,194.123359875
2019,10,9,195.90311779166666
2019,10,10,190.63390512499998
2019,10,11,186.49883599999998
2019,10,12,165.27089058333334
2019,10,13,149.70907825
2019,10,14,185.82729295833335
2019,10,15,182.96366941666668
2019,10,16,192.09772808333332
2019,10,17,178.15440854166664
2019,10,18,186.69733595833335
2019,10,19,172.88396641666668
2019,10,20,151.55356579166667
2019,10,21,162.46846737500002
2019,10,22,181.86097804166664
2019,10,23,177.56762129166668
2019,10,24,177.21147270833333
2019,10,25,185.313138375
2019,10,26,175.06828020833333
2019,10,27,169.24207591666666
2019,10,28,200.66913066666666
